Kategori Risiko,Premi Asuransi
2,4361250.0
2,4317750.0
2,3996899.9999999995
2,3996899.9999999995
2,4017000.0
2,4927350.0
2,4952100.0
2,4902600.0
2,3718050.0
2,3737100.0
2,5275050.0
2,5934300.0
2,3906750.0
1,5910450.0
1,5999250.0
1,6029400.0
2,4095150.0
2,4443000.0
2,4598550.0
2,4835400.0
0,619050.0
0,625200.0
0,631500.0
0,623850.0
0,626850.0
0,633150.0
0,619950.0
2,3896699.9999999995
2,3498450.0
2,3449250.0
2,1254300.0
2,9388950.0
2,1128750.0
1,4210800.0
1,4115250.0000000005
2,5938950.0
2,4090800.0000000005
2,4712700.0
2,4854000.0
2,4805550.0
2,1219800.0
2,1244250.0
2,1250550.0
2,3363600.0
2,3498300.0
2,2547600.0
2,2649450.0
2,2715600.0
2,5165850.0
2,4535400.0
0,608700.0
2,6839250.0
2,5740800.0
2,862500.0
2,871050.0
2,8473200.0
2,3703950.0
2,3518700.0
2,3536250.0
2,7857750.0
2,8015100.000000001
2,5198850.0
0,1732200.0
0,1740750.0
0,1775550.0
0,1590750.0
0,1614450.0
0,2291700.0
0,2314650.0
2,4181100.0
1,5489100.0
2,4016250.0
2,5300700.0
2,2416950.0
2,4662000.0
2,4778550.0
2,4778550.0
2,4333950.0
2,4420650.0
2,12805350.0
2,13189650.0
2,6794700.0
2,4277400.0
2,4320150.0
2,4277100.0
2,3241350.0
2,3232050.0
1,4002750.0000000005
1,4022700.0
2,3749400.0
2,3843600.0
2,4245000.0
2,4202700.0
2,10510650.0
2,10563150.0
2,3559200.0
2,3595200.0
2,3559200.0
2,2420400.0
2,1448100.0
2,3934500.0
2,3665100.0
1,3715800.0
1,3384450.0
2,3417600.0
2,3890550.0
2,3435750.0
0,1857450.0
2,4753500.0
2,4573500.0
2,4894350.0
2,4943400.0
2,4514700.0
2,3444750.0
2,3565350.0
2,3565350.0
1,3836400.0
2,4047599.9999999995
2,6413250.0
2,6194100.0
2,5663400.0
2,6640050.0
2,6872550.0
2,6803850.0
2,7439400.0
2,7513200.0
2,7548900.0
2,3994049.9999999995
2,4114049.9999999995
2,4772400.0
2,5934900.0
2,6142500.0
2,4173900.0
2,4257450.0
2,7167750.0
2,3734100.0
2,3827400.0
2,3846600.0
2,4553700.0
2,4690350.0
2,4713900.0
2,14670900.0
2,15551100.0
2,8862000.0
2,3673350.0
2,4261050.0
2,5827350.0
2,6526050.0
2,4970100.0
2,4416150.0
2,3996300.0000000005
2,4096199.9999999995
2,4453200.0
2,4453350.0
2,4475850.0
1,2200200.0
1,2244300.0
1,2266650.0
2,8921100.0
2,9055200.0
2,8370599.999999999
2,13583700.0
2,6819900.0
2,6717750.0
2,16297200.0
2,21675450.0
2,3739200.0
2,3870150.0
2,3889500.0
0,1924050.0000000002
0,1933500.0
0,1783200.0
2,6808800.0
2,8111550.0
0,3514650.0
0,3585000.0
2,3288600.0
2,3387300.0
2,3675450.0
1,5754900.0
2,7706849.999999999
2,7704600.0
2,7627800.0
2,5656650.0
2,5713200.0
2,15568650.000000002
2,16580700.000000002
2,7896900.000000001
2,4675650.0
2,4769400.0
2,4721850.0
2,15334200.0
2,15334200.0
2,4151250.0
2,3737700.0
2,3736500.0
2,4996050.0
2,5166450.0
2,5322750.0
1,1072650.0
2,4867050.0
2,4863750.0
2,4209000.0
2,9355500.0
2,9542550.0
2,9324000.0
2,2849400.0
2,4543500.0
2,9094650.0
2,9185850.0
2,9231900.0
2,7791000.0
2,7548300.0
2,6899700.0
2,4274400.0
2,4295700.0
1,5541900.0
2,1467600.0
1,4858950.0
1,4907700.0
1,10607550.0
1,10481550.0
2,720450.0
2,5644350.0
2,4840050.0
2,4822500.0
2,4846800.0
2,6984000.0
2,7188300.0
2,7044450.0
2,2855700.0
2,2927250.0
2,4662750.0
2,4709400.0
1,3154800.0
1,3186150.0
2,2693400.0
2,2747100.0
1,3271050.0
2,5903100.0
2,5991750.0
2,5901900.0
2,4297650.0
2,4084800.0
2,4044000.0000000005
1,6659400.0
2,5646900.0
2,5195250.0
2,5169150.0
2,5169150.0
2,3096150.0
2,3158100.0
2,3353400.0
2,3621750.0
2,4530750.0
2,4485900.0
2,6446850.0
2,5045100.0
1,3979500.0
1,3627000.0
1,3645300.0
2,9751050.0
2,1653900.0
2,3668550.0
1,4050150.0
1,4285350.0
1,6086250.0
1,4725600.0
2,3506550.0
2,3576600.0
2,4242150.0
2,3881850.0000000005
2,5643900.0
2,3776700.0
2,3544350.0
2,3903450.0000000005
2,3962100.0
2,4061100.0
2,9915300.0
2,9914850.0
2,9865500.0
2,3253950.0
2,10632150.0
2,10632150.0
2,10614900.0
2,4965300.0
2,4504200.0
2,4459200.0
2,1871250.0
2,1889850.0
2,1908750.0
0,2304450.0
0,2316000.0
0,2339100.0
2,5474700.0
2,5556750.0
2,5556750.0
2,4669500.0
2,4739550.0
2,4668150.0
2,4621200.0
2,4879800.0
2,8387699.999999999
2,8722950.0
2,4351350.0
2,3942750.0000000005
2,3515850.0
2,3829800.0
2,3807600.0
2,3660150.0
2,3402150.0
1,3590250.0
1,3586650.0
1,3149700.0
0,1771200.0
0,1815450.0
0,1833600.0
2,6393750.0
0,1818300.0
0,1836600.0
1,5306850.0
1,5306850.0
2,9845700.0
2,9648750.0
2,4271550.0
2,3883950.0
2,6873150.0
2,4600050.0
2,4412100.0
2,4522500.0
2,3385800.0
2,4424100.0
2,4424250.0
2,5552550.0
2,5738700.0
2,5738700.0
2,4059900.0000000005
2,8797050.0
2,6986550.0
2,7091100.0
2,6949350.0
2,6845250.0
2,5083350.0
2,4863300.0
1,4262100.0
1,6774600.0
1,7452150.0
1,7489500.0
2,5266950.0
1,5415600.0
1,5496900.0
1,5181300.0
1,3214350.0
2,3047700.0
2,3108600.0
2,4146300.0000000005
2,4129949.9999999995
0,1236450.0
0,2090100.0
2,4212000.0
2,4301850.0
2,4301850.0
2,5550150.0
2,5578050.0
2,4716750.0
2,4858500.0
1,4602600.0
1,4947600.0
1,5368200.0
2,4072799.9999999995
2,4174650.0
2,4061699.9999999995
2,4905900.0
2,5028600.0
2,5003550.0
2,3839100.0
2,3954150.0
2,3894900.0000000005
2,3856050.0
2,8891700.0
2,9025500.0
2,8890200.0
2,6148950.0
2,6210300.0
1,7694400.000000001
1,9002550.0
2,9454350.0
2,9549000.0
2,9453450.0
2,8628000.0
2,7287150.0
2,7397850.0
2,7287150.0
2,4551000.0
0,2166600.0
0,2177250.0
0,1559850.0
0,1567650.0
0,1583250.0
2,5162550.0
2,5343450.0
2,5370300.0
1,5221350.0
1,5273550.0
1,5299950.0
2,5492400.0
2,5520000.0
2,5437050.0
2,8256750.000000001
2,8418000.0
2,4283250.0
2,5158950.0
2,5210250.0
2,3170400.0
2,3557850.0
2,3611250.0
2,3629250.0
1,4926750.0
1,5000550.0
1,5025750.0
2,11691150.0
2,5775450.0
2,5717700.0
2,5689050.0
2,6611250.0
2,6611250.0
2,6578100.0
2,3780450.0
2,7253400.0
1,5473800.0
1,5665500.0
2,5996400.0
2,6056100.0
2,4231200.0
2,4358100.0
2,4687200.0
2,4827900.0
2,4779750.0
2,5526300.0
2,5443200.0
2,3881250.0
2,6503850.0
2,3762300.0
2,4044450.0
2,3706800.0
2,3743550.0
2,3762300.0
2,3516000.0
2,3586350.0
2,2954550.0
2,3013050.0
2,3092550.0
2,3092550.0
2,5026200.0
0,1642500.0
2,4410600.0
2,4498650.0
2,4476000.0
2,5427000.0
2,5652300.0
2,11044800.0
2,10934550.0
0,3181050.0
0,3021000.0
2,3145500.0
2,3193350.0
2,6649950.0
2,6683100.0
2,3169950.0
2,3264900.0
2,3264900.0
2,4710900.0
2,4878750.0
2,5000850.0
2,4950900.0
2,3360450.0
2,3461250.0
2,3461250.0
2,1959000.0
2,3705750.0
2,5544150.0
2,3466200.0
2,3491100.0
2,3491100.0
2,4837800.0
2,4910250.0
2,5760150.0
2,5846550.0
2,8076900.000000001
2,8278799.999999999
2,8320350.000000001
2,4469850.0
2,4626300.0
2,4649400.0
2,6160350.0
2,6160500.0
2,5063100.0
2,6398850.0
2,3414150.0
2,3857249.9999999995
2,3972900.0
2,5669100.0
2,4147050.0000000005
2,4095000.0
2,4018800.0000000005
2,4039049.9999999995
2,4118100.0000000005
2,4159049.9999999995
2,4788450.0
2,4764900.0
2,4489800.0
2,4781700.0
2,5140500.0
1,4243500.0
2,6226200.0
2,6251550.0
2,4665150.0
0,1756050.0
0,1756050.0
2,4132799.9999999995
2,4076850.0000000005
2,5442300.0
1,5278800.0
2,10712700.0
2,10712700.0
2,10605300.0
1,4977450.0
1,4977450.0
1,5002200.0
2,5850750.0
2,5850450.0
2,4331400.0
2,4353150.0
2,4148699.9999999995
2,5432550.0
1,4318950.0
1,4198500.0
2,2898600.0
1,4092599.9999999995
1,6806250.0
1,6007650.0
1,5984250.0
1,4391850.0
1,7597350.0
1,5483700.0
1,5483700.0
1,5483700.0
2,2276250.0
2,2344500.0
2,2344500.0
0,1907550.0
1,5845500.0
0,1864050.0
0,1901400.0
2,4539750.0
2,6414300.0
2,5308350.0
2,5308350.0
2,3980400.0
2,7574400.0
2,7839450.0
2,7878750.0
2,4497750.0
2,4587750.0
2,4541850.0
2,13057350.0
2,2849550.0
2,5315550.0
1,5052000.0
1,5052000.0
1,5077350.0
1,3198900.0
1,3434400.0
1,3312750.0
1,3290400.0
2,5463450.0
2,5600100.0
2,5516100.0
2,3578550.0
2,3650100.0
2,3631800.0
2,6379650.0
0,2337300.0
0,2372400.0
0,2395950.0
0,2197500.0
0,2230350.0
0,2252850.0
2,6624000.0
2,3888300.0000000005
0,1471200.0
0,1478400.0
2,4824150.0
2,4733100.0
2,4641000.0
2,4443750.0
1,5269050.0
1,4117799.9999999995
2,4190099.9999999995
2,4190099.9999999995
2,4148250.0
2,2149950.0
2,2671650.0
0,2213100.0
0,2235300.0
0,2235300.0
0,1723650.0
0,4182599.9999999995
1,5345850.0
1,5372700.0
1,5399550.0
2,3866250.0
2,3827400.0
2,3794550.0
2,3915299.9999999995
0,1703250.0
2,5028600.0
2,5045550.0
2,5070750.0
2,4412400.0
2,5402400.0
2,5999100.0
2,3795900.0
2,3595650.0
2,6574950.0
2,3429600.0
2,3372750.0
2,3127950.0
2,2995050.0
1,3997650.0
1,4189500.0
1,4189500.0
1,6815100.0
1,6849450.0
1,6883800.0
2,4912200.0
2,4504650.0
2,4572150.0
2,4572150.0
2,5286300.0
0,2152200.0
0,2173800.0
2,5323050.0
0,1568100.0
0,1583850.0
1,5730150.0
1,5758800.0
1,5787450.0
1,4287150.0
1,4308600.0
1,4330050.0
0,2471400.0
0,2483700.0
0,2508450.0
2,4262100.0
1,3849150.0
2,3945299.9999999995
2,5602500.0
2,3066750.0
2,4507050.0
1,3256350.0
1,3272550.0
1,3305250.0
2,5807400.0
2,6265500.0
2,5795700.0
2,6393000.0
0,2524500.0
0,2549700.0
2,3382800.0
2,3450450.0
2,3748500.0
2,3879749.9999999995
2,3899250.0
2,6817800.0
2,6306300.0
2,6211650.0
2,5196750.0
2,5275050.0
2,3937350.0
2,4311300.0
0,1828800.0
0,1846950.0
2,4571550.0
2,4662900.0
2,4592850.0
0,1969950.0000000002
0,1989599.9999999998
0,1999500.0000000002
2,6887550.0
2,6991050.0
2,7026000.0
2,1608750.0
2,3491700.0
2,3561450.0
0,1193100.0
0,1198950.0
0,1210800.0
2,4670250.0
2,4693500.0
2,4670100.0
2,3505500.0
2,3569400.0
2,3587400.0
0,1831500.0
0,1815150.0
0,1824150.0
0,1842450.0
2,4895700.0
2,4820550.0
2,3903600.0
2,3316800.0
2,4636050.0
2,4624050.0
2,4066050.0
2,3214050.0
2,3214050.0
2,2556750.0
2,2569500.0
2,4839750.0
2,4864050.0
2,5576100.0
2,4375650.0
2,4528800.0
2,4302450.0
2,4051050.0
2,4152150.0
2,4110750.0
0,2489700.0
0,2502000.0
0,2514600.0
2,3998699.9999999995
2,4058550.0
2,4423800.0
2,3572850.0
2,7426200.0
2,7686149.999999999
2,2979600.0
0,3036150.0
0,2871300.0
2,3586650.0
2,3658350.0
2,11423400.0
2,11537550.0
2,4834500.0
2,4289700.0
2,4289700.0
2,4289700.0
2,4810650.0
2,4882800.0
1,6649200.0
1,6715650.0
2,4560300.0
0,1013400.0
0,1727550.0
2,3421050.0
2,3540900.0
2,3558600.0
2,4362000.0
2,3094650.0
2,3094650.0
2,5048550.0
2,7572450.0
2,7648200.0
2,7495350.0
0,1806150.0
0,1833150.0
0,1851450.0
1,4224000.0
2,4065000.0
1,2902200.0
1,3986699.9999999995
2,4519350.0
2,4609650.0
2,4219650.0
1,4270200.0
2,3592350.0
2,3597150.0
2,3449850.0
2,3108150.0
2,7756800.0
2,3822150.0
2,3917700.0
2,3878699.9999999995
0,1745400.0
0,1754100.0
0,1771650.0
1,3212550.0
1,3244650.0
2,2484900.0
2,4769550.0
2,4697850.0
1,6023100.0
1,5966400.0
2,5000250.0
2,5000250.0
2,5000250.0
2,2980950.0
1,6807900.0
1,6943950.0
2,3325950.0
2,3392400.0
2,3680700.0
2,3902700.0
2,3909749.9999999995
2,3171000.0
2,3266100.0
2,3257850.0
2,3274200.0
2,3113400.0
2,2966700.0
1,6491850.0
2,5721600.0
2,6468600.0
2,4559700.0
0,2096550.0000000002
2,5971800.0
2,3763650.0
2,2652450.0
2,2732100.0
2,2732100.0
2,2745900.0
2,4893900.0
2,4991700.0
2,5016750.0
2,4515000.0
2,4560000.0
2,4560000.0
2,3409650.0
2,1117200.0
1,5263050.0
1,4827150.0
2,7133700.0
2,7731600.000000001
2,7654350.0
2,4035900.0
2,4053900.0
2,4164300.0
2,4310250.0
0,1251450.0
1,3828000.0
1,3866250.0
2,909150.0
2,6094200.0
2,6124350.0
2,5002950.0
1,6126150.0
1,5939700.0
2,2758950.0
0,1712100.0
0,1771950.0
0,1789800.0
0,2098800.0
0,2098800.0
2,3919800.0
2,6654600.0
2,6721050.0
2,6721050.0
1,5776950.0
2,4473150.0
2,3318000.0
0,1765200.0
0,1800450.0
2,5490000.0
2,5544900.0
0,2361900.0
0,2409150.0
0,2433000.0
2,5297100.0
2,4054500.0
2,4193250.0
2,4193250.0
2,4234950.0
0,1788600.0
0,1803150.0
2,7659600.0
2,7851149.999999999
2,7890599.999999999
2,4438050.0
2,4246500.0
2,4373850.0
2,4395900.0
2,3770700.0
2,3883800.0000000005
2,3671250.0
2,3671250.0
2,4860750.0
2,4532400.0
2,4532400.0
2,8388150.000000001
2,8597850.0
2,8383799.999999999
2,4338300.0
2,4664550.0
2,4781250.0
1,4979550.0
1,5004450.0
1,5029500.0
1,3882750.0000000005
2,2058449.9999999998
2,2233350.0
2,4000500.0
2,4140449.9999999995
2,12212550.0
0,1605000.0
2,3422850.0
0,1665750.0
2,3765900.0
2,3027000.0
2,3179400.0
2,4541700.0
1,7657350.0
1,4251750.0
1,4294200.0
1,11890500.0
1,11950050.0
1,12009900.0
1,3848100.0000000005
2,3772500.0
2,3508950.0
2,3561450.0
2,4554300.0
2,4554300.0
1,4881450.0
2,3757500.0
2,3739050.0
2,3757500.0
2,6345600.0
2,5735850.0
2,5850900.0
2,5763300.0
2,3216600.0
2,2983800.0
2,3043650.0
1,5318250.0
1,6514950.0
2,3982050.0000000005
2,4081650.0
2,5800650.0
2,9282450.0
2,5419200.0
2,5527650.0
2,4229700.0
2,7080000.0
2,7115700.0
2,4281750.0
2,4281750.0
2,4255350.0
2,4788450.0
2,5055900.0
2,5330250.0
2,4378350.0
2,4488000.0
2,6699150.0
2,6552750.0
2,6585600.0
2,3522750.0
2,3610950.0
2,4081500.0000000005
2,4163250.0
2,4184250.0
2,3615600.0
2,4601700.0
2,4647750.0
2,4114049.9999999995
2,3795450.0
2,4099350.0000000005
2,4924950.0
2,4998750.0
2,5023950.0
2,3236250.0
2,9493200.0
2,10062600.0
2,4738800.0
2,4833600.0
2,3476250.0
2,3545850.0
2,3545850.0
1,2491950.0
1,4929450.0
1,4929450.0
1,4954050.0
2,5203650.0
2,2990100.0
2,3049800.0
2,3056250.0
2,3285600.0
2,7423650.0
2,8228550.000000001
2,1318350.0
2,1250250.0
2,1262850.0
2,4773600.0
2,4415550.0
0,1758150.0
0,1793250.0
0,1811100.0
0,1400250.0
0,1414200.0
1,3572250.0
2,2030400.0000000002
2,3205950.0
2,4290600.0
2,4376100.0
2,5120100.0
2,7496100.0
2,8770500.0
2,5948850.0
2,3812700.0
2,3927000.0
2,3868050.0
2,3829350.0
2,4196550.0
2,4343250.0
2,4299750.0
2,5365200.0
2,5418900.0
2,8250450.0
2,11125800.0
2,12071850.0
2,6255750.0
2,6412200.0
2,4320450.0
2,6390300.0
2,4553550.0
2,4667550.0
2,4620900.0
0,2384400.0
0,2408250.0
0,2432250.0
2,2948700.0
2,3007650.0
2,4637400.0
1,6101100.0
1,6467100.0
2,7699800.000000001
2,3863849.9999999995
2,3941100.0
2,5304000.0
2,5993550.0
0,2045700.0
2,5468250.0
2,9087300.0
2,9132750.0
2,9178650.0
2,6479250.0
2,6576450.0
2,6444900.0
2,6348000.0
2,3844800.0
2,4152300.0
2,4782150.0
2,4877700.0
2,4711050.0
0,2048550.0
2,4522200.0
2,3001650.0
2,3766350.0
2,3822900.0
2,3784500.0
2,11264100.0
2,3373500.0
2,3286050.0
2,3118050.0
2,4063499.9999999995
2,5296350.0
2,7070550.0
2,11422800.0
2,12451200.0
2,12445650.0
2,13316700.0
2,4395900.0
2,7943399.999999999
2,5135850.0
2,5212800.0
2,5212800.0
2,4914000.0
2,4668450.0
2,4621800.0
2,5493900.0
2,5648250.0
2,5733000.0
2,5646750.0
1,5202600.0
1,5202600.0
1,5358900.0
2,4497600.0
1,3762900.0
2,4054049.9999999995
2,4195800.0
2,6979200.0
2,7223550.0
2,7151100.0
2,3711900.0
2,3954000.0000000005
2,3894900.0000000005
2,4105500.0
2,4126050.0
2,4126050.0
2,3248400.0
2,3265050.0
2,3707250.0
2,3781500.0
2,3781500.0
2,5153850.0
2,5895750.0
2,5896050.0
2,5471850.0
2,4923000.0
2,4923000.0
2,4947750.0
2,4035750.0
2,3979350.0000000005
2,2912250.0
2,3418200.0
2,3469800.0
2,3556650.0
1,7165800.0
1,7201650.0
2,4727550.0
2,4612200.0
1,3682500.0
2,3382350.0
2,3717450.0
2,3810450.0
2,2769900.0
2,5385150.0
2,3933750.0
2,8167950.0
2,2217900.0
2,3688200.0
2,4183050.0
2,3732750.0
1,6494850.0
2,5526150.0
2,6451800.0
2,11316000.0
2,4582350.0
2,4238550.0
2,4004100.0
2,4084049.9999999995
2,4165800.0000000005
2,4105500.0
2,4228800.0
1,4515150.0
1,4582950.0
1,4605900.0
2,3380700.0
2,3583950.0
2,3548100.0
2,3628500.0
2,5317050.0
2,5442000.0
2,2520000.0
2,7591050.0
2,3633300.0
2,2764800.0
2,2833950.0
2,3235500.0
2,6750750.0
2,6949650.0
2,3872249.9999999995
2,8095500.000000001
2,8581500.0
2,3705600.0
2,3637800.0
0,2471100.0
0,2496000.0
2,3630900.0
2,3249000.0
2,5521650.0
2,5331600.0
2,5110050.0
2,4400100.0
2,4468800.0
2,4513350.0
2,8955900.0
2,6533550.0
2,4822350.0
2,4503000.0
2,4503000.0
0,2437800.0
0,2374200.0
0,2386200.0
2,3213150.0
2,3973650.0000000005
2,5260050.0
2,5312700.0
2,6654300.0
1,5347350.0
2,6499950.0
2,6597600.0
2,7721999.999999999
0,3565950.0
0,3454050.0
2,3819150.0
2,3858300.0000000005
2,3819600.0
2,8513850.0
2,8429250.0
2,3381600.0
2,5240100.0
2,5397450.0
2,3842249.9999999995
2,4066950.0
2,5758500.0
2,7251750.0
2,7396800.0
2,6041100.0
2,6071400.0
2,3973200.0
2,5182050.0
2,5596500.0
0,2438250.0
0,2474700.0
0,2499450.0
2,5144100.0
2,4291500.0
0,2376900.0
2,2050350.0
2,3296550.0
2,3166950.0
0,4616100.0
0,4639200.0
0,4685550.0
2,3476400.0
2,3579450.0
2,3543750.0
2,7314450.0
2,7600200.0
2,8170199.999999999
2,3975750.0
2,7617000.0
2,13527300.0
2,13430400.0
2,4580550.0
2,4740750.0
2,4764450.0
2,7167150.0
2,6108000.0
2,4359000.0
2,4489800.0
2,5746950.0
2,5583600.0
2,5583600.0
2,4045950.0000000005
2,4967700.0
2,4917900.0
2,4936200.0
2,4960950.0
0,2517600.0
0,2555400.0
0,2568300.0
2,6570900.0
2,2046749.9999999998
0,3450300.0
0,2048550.0
0,2336550.0
0,2359950.0
0,2303400.0
0,2361150.0
2,5092350.0
2,5116500.0
2,3701400.0
2,9985950.0
2,8461050.0
2,8256900.000000001
2,8257050.0
0,3134400.0
0,3134400.0
0,3004350.0
2,8423850.0
2,4815750.0
2,4960200.0
2,4960200.0
2,5080350.0
2,6402150.0
1,6543600.0
1,6609150.0
1,6609150.0
2,3719550.0
2,3812550.0
2,3831600.0
2,5090400.0
2,3464700.0
2,1954500.0000000002
2,1117200.0
2,1122750.0
2,1145250.0
2,7052400.0
2,7122900.0
2,7051500.0
2,8508450.0
2,8558700.0
2,10313400.0
2,4134900.0000000005
2,4197000.0
2,4154700.0000000005
2,4626150.0
1,5048400.0
1,5124000.0
1,5175300.0
2,3930900.0
2,6297750.0
2,6754050.0
0,1077000.0
0,1093200.0
0,1098900.0
2,8367149.999999999
2,4463850.0
2,9699900.0
2,5190150.0
2,5527650.0
2,6025050.0
1,4804350.0
1,4852350.0
1,4852350.0
2,4673550.0
2,4813650.0
2,4837650.0
2,3419400.0
2,3487950.0
2,3505350.0
2,3370200.0
2,3471300.0
2,3471300.0
2,3488550.0
2,3037950.0
2,4580550.0
2,4119450.0
2,4263450.0
2,5845050.0
2,4707750.0
2,4394700.0
1,3488250.0
1,4659750.0
1,4706400.0
2,3822450.0
2,3956250.0
2,4578150.0
2,4345200.0
2,4692900.0
2,7173900.0
2,10056450.0
2,11464350.0
2,4537350.0
2,4474950.0
0,1781250.0
0,1852500.0
0,1835400.0
2,3959850.0
2,4078800.0000000005
2,4017449.9999999995
2,3732150.0
2,3550500.0
2,3515250.0
2,3841349.9999999995
2,3937200.0000000005
2,3897750.0000000005
1,4913100.0
1,4937550.0
1,4962150.0
2,7219650.0
2,7544400.0
2,5279700.0
2,5411700.0
2,5438700.0
2,8963700.0
2,9143400.0
2,3645300.0
1,4347150.0
2,4461450.0
2,4391550.0
2,4249050.0
2,8411250.0
2,3918000.0
2,3937799.9999999995
2,7322250.0
2,7688399.999999999
1,6216300.0
1,6247350.0
1,6250650.0
1,4718100.0
1,4742250.0
1,4766250.0
1,4198050.0
0,2246550.0
0,2257800.0
2,4935150.0
2,8473050.0
2,7942050.0
2,7981800.0
2,3897750.0000000005
2,4014600.0
2,4155000.0
2,3876899.9999999995
2,4647750.0
2,4694100.0
2,4764600.0
2,5014200.0
2,5089350.0
2,5038350.0
2,6907350.0
2,3182400.0
2,8297100.0
2,8878050.0
2,9854700.0
2,3927599.9999999995
2,5007750.0
2,3255600.0
2,3385650.0
2,3385650.0
2,4302600.0
2,4452900.0
0,3504900.0
2,11692350.0
2,12072000.0
2,12494700.0
2,2357850.0
2,3210300.0
2,3197550.0
2,3056250.0
2,2896950.0
2,5267250.0
2,6753900.0
2,6855300.0
2,4333650.0
2,4398750.0
2,9910200.0
2,3898350.0
2,13552050.0
2,13755000.0
2,4003050.0
2,4062900.0
2,4083300.0000000005
2,6613350.0
2,6854700.0
2,3742950.0
0,3615000.0
0,3650850.0
2,8181449.999999999
2,8222549.999999999
0,2266800.0
0,3124500.0
2,5953350.0
2,5974500.0
2,10993950.0
2,10993950.0
2,3869700.0000000005
2,6141000.0
1,4995750.0
2,4821450.0
2,4917900.0
2,3893849.9999999995
2,3893849.9999999995
2,3855000.0
1,6863250.0
1,6931950.0
1,6966600.0
2,3309300.0
2,3165000.0
2,3402300.0
2,3708450.0
2,4308600.0
2,4653300.0
1,7430700.0
1,7467750.0
0,2400450.0
0,2412300.0
1,4446300.0
1,4446300.0
1,4535250.0
1,5015400.0
1,5363850.0
1,5390700.0
1,6657300.0
1,4756950.0
1,4828350.0
1,4852500.0
2,4655400.0
2,4725300.0
2,4678050.0
2,4548300.0
2,4681350.0
2,4611000.0
1,3872400.0000000005
2,1349100.0
2,5704650.0
2,3119250.0
1,5945850.0
2,4378050.0
2,4175099.9999999995
2,4175099.9999999995
2,4149600.0
2,4295100.0
2,4252050.0
2,1128750.0
2,1142400.0
2,1148100.0
2,1159650.0
2,3823350.0
2,4110150.0
2,5281800.0
1,5870550.0
2,5058000.0
0,661350.0
0,1981350.0
2,4446150.0
0,1491450.0
0,1513800.0
0,1521600.0
2,4984800.0
2,3919650.0
2,3919650.0
0,632400.0
0,1792500.0
0,2649000.0
2,6692400.0
2,6719850.0
2,6719850.0
2,6602100.0
2,2922750.0
2,7253100.0
2,4016400.0
2,5837250.0
2,5954100.0
2,6996300.0
2,8467650.0
2,8721750.0
0,1737150.0
2,3853800.0000000005
2,3873149.9999999995
2,3753000.0
0,1525500.0
0,2044500.0000000002
0,2171850.0
0,2192700.0
2,1117200.0
2,1128300.0
2,1094700.0
2,1100250.0
2,1111200.0
2,3578700.0
2,3461550.0
2,3782250.0
2,3744900.0
1,3235350.0
1,3282600.0
2,4095150.0
2,4095150.0
2,8747100.0
2,8784750.0
2,9896700.0
2,5746350.0
2,5775150.0
2,5688300.0
2,4444800.0
2,4445100.0
2,4422750.0
1,3606000.0
0,1711800.0
2,3955050.0000000005
2,4014600.0
2,3861150.0000000005
1,3707250.0
2,6357750.0
2,7375050.0
2,5403600.0
2,5565750.0
2,5593650.0
1,7821449.999999999
1,8781450.0
2,5278050.0
2,6066450.0
2,6961200.0
0,3567300.0
2,6177000.0
2,6300750.0
2,6206250.0
2,2944350.0
2,4623750.0
0,1923899.9999999998
0,1972050.0
0,1991700.0
0,3141000.0
2,5167500.0
2,5297100.0
2,4366050.0
2,4431600.0
2,4453800.0
0,1649400.0
0,1665900.0
2,6326850.0
2,6801000.0
2,7311300.0
2,3371700.0
2,3439200.0
2,3818550.0
2,3759300.0
2,3613050.0
2,9535650.0
2,9597300.0
2,9453450.0
2,3469200.0
2,3573300.0
2,3537600.0
2,5869350.0
2,5957250.0
2,4424550.0
2,6550650.0
2,4589850.0
2,4658550.0
1,4447950.0
1,4492350.0
2,7492050.0
2,7454700.0
2,4776150.0
0,1433550.0
0,1476600.0
0,1491300.0
2,3905850.0
2,3925649.9999999995
1,3423150.0
1,3474150.0
1,3474150.0
2,3889949.9999999995
2,3987150.0
2,3889800.0
2,4006500.0000000005
2,3830550.0
2,3869100.0
2,3830550.0
2,6800250.0
2,6970050.0
2,6970050.0
2,7004700.0
0,2359950.0
0,2383500.0
2,5065050.0
2,3435000.0
2,3609150.0
2,3609150.0
2,3859800.0
2,3956250.0
2,3916800.0
1,4132949.9999999995
1,4174500.0
2,4035600.0000000005
2,4075950.0000000005
2,4079100.0
2,4032900.0
2,4053149.9999999995
2,6298950.0
2,6708450.0
2,3295050.0
2,3410250.0
2,12841350.0
2,14622450.0
2,14476050.0
2,3941250.0
2,3588750.0
2,3606600.0
2,3725850.0
2,3798600.0
2,2777700.0
2,4231950.0
0,2057850.0
2,3692850.0
2,4255650.0
1,1189650.0
2,4096349.9999999995
2,4178400.0
1,6894300.0
1,7137300.0
1,6267000.0
2,3631950.0
2,5016450.0
2,4121699.9999999995
2,3907350.0
0,2507100.0
2,6032100.0
2,6032100.0
2,5941650.0
2,3616650.0
2,3743400.0
2,3706050.0
2,9048600.0
2,9093600.0
2,3146550.0
2,4428600.0
2,4493250.0
2,6919650.0
2,7020450.0
2,1756650.0
1,4355100.0
1,4877550.0
1,5292000.0
2,1792350.0
1,3943650.0000000005
1,4789200.0
1,4813350.0
